	WORD	RATING
212424	Washaun_Ealey	5.45
78699	Daum	3.737
1584952	dukedom_ceased	4.0089999999999995
1851582	Kirrin_Resources_Announces	2.112
1676798	SPORTS_SCHEDULE	3.8360000000000003
1996692	Nuveen_Diversified_Commodity	1.178
1205816	EXACTLY_AS_RECEIVED	2.674
35330	ordination	1.774
154105	merchant_marine	6.86
2150408	Paribas_Affaires_Industrielles	2.365
2120191	Tomanik	1.8019999999999998
1194172	HVJ	3.128
1804874	Gabrielle_Solis_Nicollette_Sheridan	2.9610000000000003
799749	Pietrykowski	4.452
919652	Coley_Harvey_charvey@macon.com	3.3280000000000003
306699	MITA	1.4609999999999999
420726	Landscape_Architect	4.641
1500208	temperamentally_inclined	0.5670000000000001
2042038	JORDAN_HENDERSON	3.1489999999999996
1511575	rambling_lakeside	4.747
569665	Wes_Roemer	4.104
341144	Hofschneider	3.313
969925	'S_PLAN	3.3489999999999998
1068584	Highbury_Corner	5.045
499544	Evernham_Motorsports_Dodge	4.724
1204160	withou	0.95
1718072	dedicated_Ebonics_translators	3.4130000000000003
768178	signature_cocktails	5.827999999999999
427106	religious_shrines	4.088
799579	HARTWELL	3.947
1845131	Care###_TM	1.931
594064	snouted	5.609
1789952	Herat_Mazar_i	3.094
1125031	Julia_Rappaport	2.886
568173	Nicholas_Brendon	2.8569999999999998
203265	hardline_Islamist	2.5639999999999996
1760828	online_Warseck	3.715
2095906	Guzmán_Loera	1.879
1830040	eminence_Grand_Ayatollah	1.828
476220	NHNZ	4.504
1841567	LISBON_Portugal_FC_Porto	3.031
1879891	Compassion_Paradigm	3.491
820307	Elderberries	5.497999999999999
1416567	Suess_MicroTec_AG	3.826
1599587	witty_raconteur	3.091
1725911	Kelvin_Coggins	3.136
1425857	isotope_geochemistry	1.767
1740306	Gerardo_Bolong	2.625
191295	Rastafarians	2.78
249354	REEVES	2.0180000000000002
966315	By_ERIC_SCHMOLDT	2.512
1334933	outpitched_Jake_Peavy	2.665
1303291	AE_Analytical	3.639
430438	telemetric	4.327
1935389	Sheikh_Mohammed_Al_Amoudi	4.463
658408	Langowski	6.157
1012580	Northing	2.7310000000000003
1907327	Publicist_Tori	3.5989999999999998
1848016	leader_Walter_Ulbricht	3.9610000000000003
1662312	ulcerative_lesions	2.6519999999999997
143750	reseller_channel	3.911
1195758	stultifyingly	1.0090000000000001
955016	rookie_Phil_Giebler	4.104
1907697	Classmates.com_Travelocity_Vistaprint_Intelius	3.2939999999999996
2040146	DF_Oliveria	3.388
694924	Peter_Firstbrook	2.639
1788097	based_photojournalist_Loucas	3.5669999999999997
1361197	FULFILLMENT	1.796
868715	Shippensburg_Borough	4.0169999999999995
1770285	Gifty_Asika_told	5.13
2050426	Huddersfield_McAlpine	2.613
1619669	RAG_Coal_International	2.91
395008	legitimate_gripe	0.679
268946	Valthaty	3.9739999999999998
177330	challah	7.796
621876	Slapp	4.242
717727	Moini	4.852
397290	Ronnie_Cummins	4.792
685022	Libyan_ruler_Muammar	4.494
1343409	Joe_Mussachia	3.6319999999999997
1394796	DOLPH	3.097
1225441	GILLIAN_SMITH	3.61
419072	Nockamixon	3.7230000000000003
319377	diagnosing_treating	1.21
302090	buzzbaits	6.215
1341591	mushrooms_sprouting	4.052
268809	Nelles	2.88
1400102	Sila_Sahin	4.677
856543	Moller_Maersk	4.479
951026	Joe_Cubas	3.5660000000000003
1347383	RCom_MTN	3.005
1713737	coldwater_conservation	2.815
674856	Jayati_Ghosh	0.7879999999999999
1964173	Hussam_Hamadeh_Samer_Hamadeh	4.1339999999999995
1666932	Gilberts_Village	2.565
576592	Prices_Climb	2.451
1332965	Intendencia	3.738
1269977	Agave_Azul	4.415
519857	Alexia_Campbell	3.986
2152666	hongkong.com_Corporation	2.679
768544	Makati_RTC	0.929
287157	Ramblings	3.815
1317643	MiWi	2.9539999999999997
588174	Yum_o	4.591
313484	Kissimmee_Chain	5.297999999999999
82016	doped	3.3139999999999996
1724874	CORNING_CALIFORNIA_CHAMBER_OF	4.093999999999999
1222808	NOS_Events	4.654
1602159	Rancho_Manana	3.14
830430	Ben_Caspit	3.647
745258	oracle_octopus	6.1579999999999995
30233	Ports	5.502999999999999
1295666	Anacreon	3.8339999999999996
1803544	MARY_GALES_Capital	3.5
2130369	Karla_Gothard	2.349
688780	Khokrapar	5.343999999999999
1984460	TravelNet_Technologies	3.503
100225	lackeys	3.909
2124167	Francis_Ledwidge	2.813
1933455	Monaghan_Harps	3.2489999999999997
1976717	Its_Client_Roster	2.9419999999999997
418427	consolatory	0.605
2030706	Asumani_Lubowa	1.8530000000000002
185060	Saint_Clair	4.143
419329	Kerri_Anne	5.072
1089307	ABTO	2.016
896682	Secondhand_smoke_causes	3.642
1300578	Tirian	4.654
1642195	BY_EVAN_DREXLER	1.77
1176285	Paliperidone	2.19
1606596	ZEPHYR_COVE_Nev.	3.0580000000000003
83638	Belisle	4.922
1999423	Soren_JMM	1.68
1613236	spokesman_Raul_Duany	2.6719999999999997
666957	teaspoonfuls	6.317
661112	appeard	3.7319999999999998
797212	Neergaard	4.828
887845	Japan_Ryosuke_Irie	5.347
1355877	Hana_Micron	2.75
666033	Vinovo	4.021
1195848	Plant_Closures	2.463
1380934	Pashkin	3.7560000000000002
1034341	SAFEX	3.593
38271	Centurion	4.975
388909	SVK	2.733
1158868	SuccessFactors_NASDAQ_SFSF	2.846
1862897	Galei	3.3160000000000003
1321690	Francesco_Sollecito	5.367000000000001
954675	Nevsky_Prospect	5.766
719121	Numismatics	5.117
684795	Korbi	3.449
806265	De_Vellis	3.072
1317108	SCARA_robots	3.0660000000000003
694086	Qorbani	2.065
625175	Brighter_Planet	3.491
548465	Jetties	5.3
122377	Griles	3.838
1374054	Forest_Toastmasters_Noon	2.6710000000000003
490920	DB2_Express	4.529
1359130	Zion_Babb	1.9980000000000002
2060902	El_Papalote	3.2680000000000002
809345	Patrick_Makau	5.746
46561	roadside_bombing	4.763999999999999
1011729	Jon_Sarche_Associated_Press	3.698
827052	Ghawar_field	5.388
1691269	Scaramanga_Six	2.56
1688999	Busho_Ibrahim_undersecretary	0.941
1199474	Chipadze	3.852
1730520	Sig_Christenson_Express	3.34
1760977	operate_www.goHastings.com	2.957
1125252	Zaheer_Ahmad	2.419
58130	KERS	3.45
44370	Marston	4.022
91226	Nanos	3.2560000000000002
907159	Race_O_Rama	3.0610000000000004
426328	Benefit_Informatics	2.7489999999999997
1266069	rugged_Grand_Vitara	1.985
1496475	Quadra_Mining_Ltd	3.8930000000000002
280539	Jessica_Parker	4.541
1893214	Potiguar_Basin	2.7939999999999996
885267	CSeries_jet	4.54
995424	Worldsteel	4.07
171036	African_Footballer	5.396
1965563	striker_Thulasizwe_Mbuyane	3.06
84427	Svindal	6.292999999999999
581062	ONAMI	2.802
865743	Ryan_Eigsti	4.3260000000000005
1389781	Mundir	3.4589999999999996
838111	Navy_Unit_Commendation	3.1430000000000002
371218	he'll	1.834
27692	ALCS	4.178999999999999
1892964	van_der_Weyden	3.412
459670	DOWNWARD_MOMENTUM_LOOKS_TO	1.673
1375674	Enola_PA	3.602
573298	Raul_del_Mar	2.254
1556141	Ibssa_obtained	3.003
1671594	Tim_Dobeck	1.054
1905098	abalone_inlays	4.22
1915404	Engineering_Command_USAISEC	2.77
1619134	WF_KEOUGH_Staff_Writer	3.207
828628	Asma_Alsharif	3.6719999999999997
1252158	WARNING_THAT	3.112
136466	###-####_FAX_Email	2.798
793033	ALTOONA_PA	3.3760000000000003
593841	www.meetup.com	5.23
189567	OPEN_HOUSE	2.602
1258469	Ration_Cards	1.7990000000000002
445202	Appleâ_€_™	2.488
1014980	ON_THE_STREETS	2.6439999999999997
1104446	NASDAQ_SIGA	4.141
2158198	Thru_Lens	4.196000000000001
537377	Netease.com_Inc.	4.681
1266288	Bee_Rick_Kushman	3.766
1184315	Hasidic_Judaism	1.14
968049	Ian_Saxelby	4.248
130836	Ibaka	6.151
19433	Motorists	6.789
2135619	color_swatching	3.8689999999999998
291503	Lewisporte	4.177
954751	Herpes_Simplex	2.835
1306801	Modder_East_gold	3.813
2019458	Takeshi_Kondo	2.299
1195055	Bilqis_Abdul_Qaadir	4.138999999999999
122244	Holy_Redeemer	4.547
1494469	Vickie_Kelber	1.379
886731	FireWorks	4.263999999999999
2018724	URBAN_LEAGUE	3.0639999999999996
1049050	Ruhr_Oel	3.5860000000000003
1762899	Skylight_Studio	3.452
1077688	Squalene	4.513999999999999
103561	Janey	5.857
1163011	Spice_Comm	3.41
159387	NEON	2.062
1415489	Al_Jazari	4.262
2081564	cat_Licorice_sleeps	3.662
1313670	Evotec_Neurosciences	1.517
1901119	Ali_Reza_Adeli	3.6910000000000003
1564924	Jeet_Sohal	5.48
918212	Sebastian_Pruiti	1.608
384695	AOSIS	2.2030000000000003
438034	Durness	5.968999999999999
405521	OdysseyRe	1.6440000000000001
303087	Gaviota	6.347
1561114	Bermuda_Rob_Gillies	3.4819999999999998
1225165	Losev	1.6019999999999999
175103	Benevolent_Fund	4.173
1645099	Jose_Cuervo_Margaritas	3.405
457961	Audi_MedCup	3.0989999999999998
755560	Shortstop_Elvis_Andrus	5.553999999999999
207825	Outback_Steakhouse_Pro_Am	5.837000000000001
1124062	Truck_Carrying	3.15
2098386	Nanning_Guangxi_Zhuang_Autonomous	3.907
1297035	Ultimate_Barista_Challenge	3.7680000000000002
1587956	mainte	2.1919999999999997
1089527	Medak_Pocket	2.066
2014831	INFANTRY_DIVISION	2.688
458198	please_visit_www.silabs.com	1.6569999999999998
1775115	apparel_Ivens	6.2
373287	Monroe_Correctional_Complex	5.667000000000001
2058072	polystone_metallic_claws	3.7439999999999998
953125	SpO2_pulse_rate	2.035
972874	Adam_Sarner	3.2510000000000003
856661	By_LINDA_REILLY	3.747
579842	Mookie_Blaylock	4.199
2023759	Waatea	3.346
246607	Suze	4.197
1099271	Petro_Uno	1.0270000000000001
1137932	Computational_Medicine	3.554
1657841	Congregation_B'nai_Avraham	3.353
424315	seasonably	1.4909999999999999
1527761	Heath_Streak_Andy_Blignaut	3.2
1895186	BRAVIA_XBR	3.32
1530814	Judy_Sarasohn	3.5010000000000003
99178	Gosport	5.462999999999999
2060975	Mohamed_Yahya_Ould	2.4659999999999997
1047063	Vl	2.072
1038267	Burghfield_Common	5.403
1736877	Rachel_Luteyn	3.0989999999999998
1801876	Prodikeys	3.509
1121881	al_Eryani	2.326
956662	Healthcare_Practitioner	4.345
2011829	Joannes_Thuy_spokesman	3.373
700095	Jefferies_NYSE_JEF	2.07
1445299	Massoud_Jazayeri	1.577
1976450	Canoe_Kayak_Flatwater	3.9330000000000003
1341702	CARACAS_Jan	3.3110000000000004
698472	Souleymane_Camara	3.745
1698382	Urumqi_Xinjiang_province	4.577
701308	Michael_Albasini	5.324
262868	outplays	1.444
1337846	Thomas_Cahraman	1.692
2021990	Snap_Circuits	3.225
838180	WFMJ_Today_bride_Margherita	5.372999999999999
892707	Misty_Meadows	6.148
365955	draftable	1.09
260549	Wirajuda	1.5030000000000001
970658	rabies_immune_globulin	3.8369999999999997
1683324	director_Konstantin_Sarsania	3.417
6729	meantime	1.2409999999999999
1990155	Phoebe_Picazo	3.543
1232661	LB_Nick_Greisen	2.969
1897164	turtle_hatchling	5.086
798139	Tuality_Healthcare	2.859
1856429	Tammy_Samuel_Balaz	3.363
1030298	TNFalpha	1.974
390917	FDIC_insured_institution	2.417
1166646	it'd	2.799
2148388	Markus_Birdman	2.636
468111	GRIMSBY	5.632000000000001
339250	Grootfontein	2.189
444545	Demonbreun	5.636
1504448	sign_Ophiuchus	4.458
1861619	Srikakulam_Visakhapatnam	2.492
1903940	writer_Karin_Kowalski	3.9139999999999997
1382838	Catholic_Marianist_University	3.424
662875	Revenue_Royalties_Income	3.105
1865449	Mayor_Marco_Trombini	3.552
281920	FOURTH_QUARTER	2.227
973751	Matt_Prieur	3.424
558504	negotiate_mutually_acceptable	0.81
1988254	veena_recital	3.7260000000000004
150499	Panjwaii_district	4.541
1754400	Yolande_de_Villiers	3.1289999999999996
1011426	somali	4.79
443389	Thorazine	5.063
1905844	Der_Sarkissian	2.154
610184	mathematically_clinched	1.149
1790927	LONG_ROAD_AHEAD	2.537
162018	flits	2.862
2116170	BY_MYLA_IGLESIAS	1.854
1172930	visit_www.hilton.com	4.971
142313	laparoscopic_surgery	4.663
1632912	Leo_Jolicoeur	1.618
550821	thatched_cottages	6.544
719870	CEO_Richard_Zannino	4.587
84920	Maastricht	3.137
330920	Tuas	5.209
201408	TeraGrid	5.334
1480893	Naide	3.27
742266	Amod_Kanth	2.972
607762	Communication_Breakdown	3.616
1080034	rosemary_extracts	2.638
1037890	PARTY_FOR	3.088
1997546	Hisato_Ryono	3.701
158033	Patan	3.057
500627	Rehabilitation_Facilities	4.013999999999999
711817	H._Gott	5.531000000000001
820619	Annie_Lowrey	1.5119999999999998
154684	Writers_Workshop	5.367999999999999
1737448	Sambawa_Farm	2.687
2037371	exchangeable_transferable	3.5660000000000003
846750	Drel	1.032
621628	Adriano_Panatta	5.21
15281	Cadillac	6.502999999999999
727443	Tips_Hotline	4.66
1787431	Aime_Kitenge	2.334
1646492	HIGHLIGHTS_unaudited	2.833
1045598	DOUALA_Cameroon	4.135
1488758	Men_Gunsmoke	3.5269999999999997
1183460	By_Kaitlyn_Syring	2.785
590571	Navios_Maritime_Partners	3.5580000000000003
417246	bone_spurs_removed	2.864
1332044	Teikoku_Seiyaku_Co.	3.1189999999999998
1466555	Rohlff	3.5439999999999996
194559	LITTLETON_Colo.	5.308
562535	FIRST_robotics	4.462
1487155	www.cybershift.com	3.483
685194	Kassman	5.317
1332496	Erin_Comeau	4.98
969082	Raptor_stealth_fighter	3.725
1959719	matchmine_Media	3.175
1729233	Cardella_Waste	4.329
1314979	Mutricy	3.4160000000000004
1208107	@_ClevverTV	4.395
1337760	SHCOMP	2.845
110486	Semis	2.8139999999999996
1144475	giugno	2.211
581182	Augustine_Choge	6.247000000000001
392742	Kinski	1.435
1286397	Ante_Sapina_brothers	3.168
1050646	acknow_ledged	0.9490000000000001
319423	Motech	5.443
816613	Wehrenberg_Theatres	3.5580000000000003
1859418	Lotte_Koala_Biscuits	3.8289999999999997
1585628	Cormac_Donnelly	3.637
701080	Micromedex	2.8930000000000002
1716307	Sylvia_Lafair_contends	3.326
2088564	Masinelli_Field	4.048
1427899	Mindy_Fetterman_USA_TODAY	2.96
1378038	BY_JULIA_ANDERSON	3.437
2014243	Rajinder_Aggarwal	2.278
2155932	##A_NCAC	1.7919999999999998
1723209	center_Nick_Mihlhauser	3.0839999999999996
1519161	Tottenham_Hotspur_Ledley_King	3.528
1942194	brie_sandwich	3.6180000000000003
760389	glomerular	2.521
1671409	Cayuga_ARCA_RE	3.215
1236988	WACO_Texas_LaceDarius_Dunn	3.5380000000000003
399637	confirmatory_testing	2.7430000000000003
416310	TBIs	1.285
1833178	Syclo_LLC	2.8169999999999997
647755	Development_Authority_MIDA	2.343
966597	TPG_Biotech	2.846
1612208	Tarriba	3.4810000000000003
45297	Borrowing	3.116
53271	Muttiah_Muralitharan	6.0489999999999995
1274810	Villa_Sant'Angelo	3.531
1396202	AKWA_IBOM	3.0610000000000004
538883	Rigterink	5.26
283617	Prof_Saitoti	0.909
163707	Rimer	3.853
1944962	Biogenerics_Limited	2.718
2004432	Nure_Alam_Chowdhury	1.902
351802	Rop	3.5010000000000003
670451	keeper_Richard_Kingson	5.211
1311392	Standard_Chartered_STAN.L_####.HK	3.786
74581	Rehoboth_Beach	4.9910000000000005
1734740	statistically_significant_efficacy	2.665
726499	Passendro_Gold_Project	1.202
674835	First_Person_Shooters	3.9930000000000003
1755672	liner_peppering	3.0269999999999997
986593	Likeability	0.736
1689240	Ballyogan_Stakes	3.237
715208	Havelange	2.759
1869690	Unified_Assurance	3.108
1642133	Hobeish	1.859
1815887	INF_Edgardo_Alfonzo	1.923
1080203	helistop	5.157
520923	Norton_Confidential	5.685
273351	BOVESPA	2.292
1588324	Isaac_Mulindwa	2.679
1319245	Asiantribune.com_Sri_Lankan	2.949
1875168	glaucous_winged_gulls	4.323
128691	RIR	5.318
1452028	NATURE_OF_OPERATIONS	2.174
1652096	John_Sebaana_Kizito	2.4859999999999998
218972	By_ONLINE_REPORTER	1.653
1370824	Kumar_Basnet	3.452
2109409	Alvin_Magdamit	3.267
638078	Vizi	4.9910000000000005
1624077	Mythical_Beast	4.112
2125838	Hoshyar_Zubari	2.81
1387860	TJ_Luoma_RSS_feed	3.435
1748028	DLNA_CERTIFIED	2.839
516011	Dense_Wavelength_Division_Multiplexing	2.181
412677	Geurin	2.997
1063188	Frodebu	3.71
1724055	NAT_GEO_CHALLENGE	3.103
932440	By_MARCUS_RILEY	1.962
2069653	Monomoy_implements_customized	2.314
707349	A._LoBiondo	3.125
415994	Laskaris	5.898
1664912	System_ITAS	1.3980000000000001
1933303	USA_Subjex_Corporation	1.986
743538	DSM_Managing	1.96
1159538	MONICA_BRADY_MYEROV	3.813
2084986	AIM_SLN_Silence	3.386
476896	Zeidi	4.769
584905	BLEND	2.523
535862	SupplySide_West	4.97
1631339	Vera_Thompkins	3.985
968783	Grand_Am_Koni	3.8680000000000003
1037098	NEWVILLE	4.137
1501459	Anhalt_Gabor_husband	3.446
467295	Brumett	4.997
40270	Ivan_Rodriguez	6.007999999999999
504755	Gilcrease_Museum	4.601
1997768	USAC_NATIONAL_MIDGET	2.92
693481	Vikram_Rajvir_Singh	3.497
1622138	Khaled_el_Islambouli	2.708
18377	vowing	1.6840000000000002
237612	asks_rhetorically	2.074
1854536	COLLEGES_AND	2.8489999999999998
1416344	Vito_Fossella_R	3.36
469179	Carndonagh	4.7989999999999995
1571516	Michael_P._Meotti	0.799
287950	Hico	5.985
1864722	Pradeep_Narayanan	1.5590000000000002
1261119	Sia_Aston	3.202
1816807	Marie_Poveromo	2.082
1264343	Quik_Pod_®	4.273
338406	Booklet_3G	5.905
1344830	Abdi_Wali_Abdulqadir_Muse	4.407
1534733	Raquel_Sutera	3.4610000000000003
989738	Wayne_K._Roustan	4.045
1331768	hellbender_salamander	5.477
1401869	SP_Tamilchelvan	2.133
1443131	Peach_Nectar	3.285
1400363	K_Bjerre	3.089
1621333	Toboso_Negros_Occidental	3.81
1918701	Shining_Lights	2.559
576088	Pharmacy_NABP	1.524
1731827	slivered_garlic	4.136
254641	Daniel_K._Inouye	5.912000000000001
1779861	NetBeans_Profiler	2.909
2133550	SAVE_Ariana	3.516
654289	Solani	4.838
70725	Alexei_Ramirez	4.449
1803307	Farisa_Siddiqui	3.6310000000000002
1832752	Lituma	3.867
654677	film_photovoltaic_TFPV	3.54
1511325	Chind	3.497
1894008	Hilma_Aparecida_Caldeira	4.231
2161984	Tsarenko	2.286
280032	slickers	6.685
628108	Malby	5.565
398123	BAGHDAD_Insurgents	5.528
832839	Bayer_Diabetes	3.0039999999999996
492172	Ezekiel_Emanuel	4.158
1902270	¼_cups	3.883
205987	Mr_Kloppers	2.314
985221	XVideos_dot_com	3.758
1902386	Hits_Vol	3.661
676273	CVE_ID	4.045
777240	LANCASTER_Lancaster	5.347
1185317	Milina	3.525
1945405	D_DelVecchio_Jenni	3.022
1588915	Pen_Argyl_Borough	3.301
329165	Chairman_Saul_Anuzis	3.725
1937061	MARTINSVILLE_Va._Jamie_McMurray	3.665
1576996	Newmont_Ahafo_Mine	0.614
1172177	broncho_pneumonia	3.9189999999999996
1052604	Mojahid	2.997
1209621	Tacana	5.46
1151740	Shanita_Arnold	4.591
249298	Dh#.#bn	4.327
1413828	Frank_Verwiel_MD	1.901
613234	SAKHIR_Bahrain	4.065
1506810	TSXV_MRS	3.7060000000000004
365210	polythene_bag	7.561
707463	readvertised	1.7080000000000002
334068	Kooper	3.3310000000000004
1822232	Coach_Insell	3.117
457349	RTMC	2.501
468577	Inc_DELL	3.8930000000000002
844904	Stalford	3.3160000000000003
1149253	Incaviglia_Berroa	3.7680000000000002
28318	SOURCE	3.9760000000000004
709981	Donarski	4.998
773932	Pro_Tracee_Wilkins	1.9580000000000002
734466	Ipix	5.917000000000001
2091926	beaver_trapper	4.338
762675	Queequeg	2.747
1251152	halfcourt_heave_ricocheted	3.611
258	American	3.748
290505	Lottery_Corporation_WCLC	1.4809999999999999
2025239	Stapleton_UNITED_STATES	2.492
2003756	Kent_Politsch	3.4160000000000004
2117623	'S_JEWISH	2.7689999999999997
210555	Prall	1.859
1916896	Jiau_Walter_Shimoon	3.61
1978108	Shoving_ensued	4.206
912254	Aydin_Dogan	2.363
103530	Governmental_Affairs	2.8789999999999996
1395653	Nuveen_Diversified_Dividend	2.219
284559	Achterberg	4.115
1937939	Evans_BOBE	3.387
949198	whales_beached	5.928999999999999
799630	Rockstar_Makita_Yoshimura_Suzuki	4.148
1148870	flowing_dreadlocks	5.3
1522078	Gourav_Rakshit	3.258
1871482	VAN_JONES	2.7489999999999997
381140	Rozerem	5.76
700929	BETTS	3.4619999999999997
1806560	Yuri_Van_Gelder	4.114
1974328	JC_McLin	2.785
848150	dichotomized	0.544
2096980	Merang_Abante	3.468
55770	#.#mm	3.5669999999999997
1914560	Teen_Taal	2.6069999999999998
668353	Palmer_amaranth	6.115
1006303	Bombardier_Q###s	3.642
946890	Northeasterner	4.249
724898	Athabasca_Minerals_Inc.	3.097
830815	Alaby	4.63
265500	Technical_Support	3.577
811382	cocktail_mixer	5.723
1411339	Forefront_Server	3.8360000000000003
328154	Kinnel	3.388
292891	Minimally_Invasive	3.035
1953032	loaders_scraped	3.945
1213576	worldbeaters	3.322
1423883	McAloon_Lampman	3.9789999999999996
589991	Ruhm	1.829
1576456	Dan_Graziano_SNY.tv	2.454
2082446	Stephen_Lewton	3.306
820503	Trashcan	4.313
874409	Blacklake	2.164
70903	steep_hill	7.114
650450	Mashpee_Commons	4.493
1852599	Evans_Wadongo	3.073
25913	Articles	2.889
479857	Phil_Heimlich	3.9339999999999997
2059561	Lachlan_Searle	3.97
1275050	Meites	2.536
503246	Maricar	3.471
1420246	Fershtman	2.7239999999999998
1711973	Thailand_Porntip_Buranaprasertsuk	2.8710000000000004
1285250	multifocal_leukoencephalopathy	3.363
633366	KUCHING_Sarawak	4.603
683296	QMed_Inc.	2.189
955566	Englisch	3.812
338605	glutinous	3.804
233832	Ariel_Schalit	5.945
1353032	Aerie_Pharmaceuticals	2.488
978606	HOUSTON_Hunter_Pence	3.923
921181	BY_ADAM_KNAPP	1.6769999999999998
1019321	Fajer	2.545
2043225	refractory_indolent_NHL	2.3409999999999997
991038	Blue_Hackle	4.717
562516	By_Shakir_Husain	3.61
1446834	Megane_CC	2.8760000000000003
691314	HP_TouchSmart_PC	5.656000000000001
225819	ICICI_Prudential_Life	2.458
633038	Faiq	4.977
195081	thoroughly_vetted	0.902
854170	Saad_Mohseni	4.6819999999999995
1865361	Priscilla_Fite	3.373
1414936	Cerchione	4.381
952154	PRIDE_FC	4.01
1649739	lady_Asma_Assad	2.439
647058	By_Kelli_Sutterman	1.653
2084167	MX_Karunaratnam	1.256
14787	herd	7.292000000000001
214628	Special_Relationship	2.707
1944361	Ganzi_Prefecture	3.7489999999999997
2045160	Bank_CTBK	3.702
1828525	JJ_Gittes	2.72
1240523	Teacher_Assistants	2.8289999999999997
1430559	Sen._Jesse_Guills	2.8680000000000003
1134496	Sauli	5.61
213245	wooden_coffins	8.863
2154408	surfacing_Koontz	3.7030000000000003
243243	Frisbee_golf	6.269
998854	Lilford	3.883
540827	Chines	4.19
598444	tic_tac	5.162999999999999
1225372	By_Kristen_MacBeth	1.633
2071400	Nik_Ramlah	2.31
360097	Overconfidence	0.6890000000000001
822616	Rupchand_Pal	1.4269999999999998
571867	INVITATION	3.4789999999999996
999451	Dicay	2.242
423168	spokesman_Avi_Pazner	1.235
1836419	Mo_Rong	2.529
2066312	Cavium_OCTEON_processors	2.992
1181484	Duli	5.5089999999999995
2061794	beef_bouillon_cubes	3.965
1703845	foreclosure_preforeclosure_bankruptcy	2.488
362677	misquotes	1.107
769665	chancelleries	1.162
1044214	-----------------------------------_Loss	2.309
1442019	Death_Row_Inmate_Dies	3.594
1305999	Okudjeto_Ablakwa	0.524
1594747	Lambinet	2.697
465644	Incorporated_Attention_Prospectus	3.687
786954	KLA_Tencor_KLA_Tencor	1.9409999999999998
1905092	Harry_Soyster	2.497
762670	By_WALLACE_BAINE	3.698
2137351	Vic_Lechtenberg	1.495
869523	Mehmood_Ahmed	2.399
1015422	Cannich	4.19
71857	Pook	3.0269999999999997
108816	Gordhan	1.391
1322841	Carlos_Zambrano_Rich_Harden	2.887
2005244	Sindhi_Urdu	2.374
1256830	Ashley_Cerniglia	3.37
317574	Brothers_Karamazov	5.271
591115	Hitches	2.8089999999999997
251218	printers_scanners	3.605
70594	Cultural_Heritage	3.073
31874	Giggs	5.716
1165924	Unicircuit	2.759
803877	Hamler_Patrick	3.468
1388599	ATLAS_PIPELINE_PARTNERS_LP	3.005
1912727	Dorothy_Nakaweesi_email	3.721
1113347	DUALS	3.9730000000000003
871449	charterparty	1.1159999999999999
2143420	Kashif_Iqbal	2.338
451334	Dave_Gavitt	4.982
608733	Dean_Legge	4.38
1933462	Bayan_Panay	2.488
1990540	symbol_IOG	1.225
2050011	Julie_Muhlstein_Herald	3.095
576147	Nakken	5.596
410575	Bucker	5.151
1132174	Shayer	2.909
385098	Vettes	5.706
398291	Vaccari	4.381
1251551	adorably_awkward	2.269
1801955	WA_Corrective_Services	2.9739999999999998
735607	flowered_shirts	7.229
1133859	Jesuraj	4.024
1589315	F2_isoprostanes	2.171
1355154	blackened_frostbitten_toes	2.97
1162753	Antithrombin	1.9269999999999998
1194123	Sunset_Pointe	3.455
365430	Jupiter_moons	5.039
510274	Shish	4.7410000000000005
976308	nodded_sagely	2.5669999999999997
623097	WELCOMED	2.137
314473	2min_##sec	3.5060000000000002
225753	Annual_Stockholders	1.3230000000000002
1060213	Decarie_Blvd	4.955
1889581	du_ciel	2.707
2005466	Genzyme_Synvisc	2.275
1395541	Gib_Garrow	3.1839999999999997
461199	parallelogram	5.915
1237100	Zumtobel_AG	3.534
286171	weighs_###g	3.9930000000000003
1419225	punkin_chunkin	5.015
1039107	Swype_text	3.885
607049	mkrantz@usatoday.com	4.511
1723690	Fonds_Verettes	3.7119999999999997
1708492	Omiak	3.603
1686688	honey_mustard_vinaigrette	3.114
1499322	vienna_sausages	4.6
21523	Greeley	4.997
372928	Dearborn_Edsel_Ford	3.565
1515022	Keith_Boesky	2.082
223336	Momo_Sissoko	4.712
100454	unjustifiably	0.19899999999999998
1160259	Jocelyn_Frye	2.124
1666805	sunken_duck	3.654
1637696	Todd_Alhart	2.667
754342	Holles_Street	5.376
1469491	Hays_Nature_Preserve	3.819
93841	Culkin	5.0089999999999995
1757863	'S_SPECIAL_AIRCRAFT	3.0839999999999996
2125966	Colby_Itkowitz_Intelligencer	3.4530000000000003
1629386	Odessa_Subarea	2.327
597237	GOP_pollster	3.7889999999999997
816765	WI_PRWEB	4.05
36196	Correctional_Facility	5.805
1657278	T_Swizzle	2.9589999999999996
486297	Temeke	1.9780000000000002
811632	Jianxin	5.216
685959	skipper_Nemanja_Vidic	3.238
1339057	pianist_Joseph_Kalichstein	3.01
1634537	Geoffrey_Aronow	2.445
62946	Hashemi	2.215
1997285	Yarwun_Alumina_Refinery	3.5210000000000004
1132957	lawyer_Vincent_Briccetti	3.839
1963189	align_=_alignright	3.175
2029910	velvet_armchairs	4.6
657989	Corporate_Treasurers	1.8359999999999999
1617381	sworn_affidavit_attesting	0.754
1197297	Hip_Hop_Superstar	3.65
1982002	Anvers_Island	4.113
39710	Steering_Committee	4.005
1157751	Antwone_Smith	4.083
2130987	Otniel_Schneller_Kadima	2.222
7210	Private_Securities_Litigation_Reform	0.6940000000000001
